game_id,player_id,min_on,min_off,min_so
830464,51474,,71,
830464,144980,,56,
830464,128729,,56,
830464,101331,71,,
830464,44029,56,,
830464,121903,56,,
830059,46973,,88,
830059,51474,,88,
830059,121903,,64,
830059,104921,,,86
830059,85444,88,,
830059,68138,64,,
830059,44029,88,,
830627,67179,,65,
830627,51474,,79,
830627,140587,,60,
830627,49806,65,,
830627,46973,79,,
830627,72487,60,,
830067,46973,,89,
830067,121903,,60,
830067,67179,89,,
830067,51474,60,,
830082,67179,,72,
830082,46973,,72,
830082,72487,,77,
830082,44029,72,,
830082,121903,72,,
830082,140587,77,,
830095,68138,,66,
830095,44029,,77,
830095,121903,,56,
830095,67179,77,,
830095,51474,56,,
830095,72487,66,,
830104,96015,,55,
830104,67179,,72,
830104,121903,,55,
830104,104921,55,,
830104,68138,55,,
830104,72487,72,,
830119,40110,,73,
830119,41443,,61,
830119,51474,61,,
830119,101331,73,,
830126,15110,,62,
830126,76807,,86,
830126,67179,,78,
830126,51474,,50,
830126,89329,62,,
830126,46973,50,,
830126,44029,78,,
830126,41443,86,,
838131,96015,,58,
838131,40110,,75,
838131,41443,,58,
838131,85444,58,,
838131,101331,75,,
838131,72487,58,,
830143,68138,,70,
830143,51474,,67,
830143,101331,,71,
830143,49806,,,45
830143,42622,71,,
830143,46973,67,,
830143,117422,70,,
830146,68138,,81,
830146,101331,,63,
830146,140587,,72,
830146,96015,,,87
830146,67179,81,,
830146,46973,63,,
830146,41443,72,,
830167,68138,,82,
830167,101331,,75,
830167,140587,,89,
830167,46973,75,,
830167,117422,82,,
830167,41443,89,,
830178,68138,,84,
830178,51474,,82,
830178,101331,,89,
830178,104921,89,,
830178,67179,84,,
830178,46973,82,,
830181,68138,,77,
830181,51474,,89,
830181,101331,,72,
830181,67179,89,,
830181,46973,72,,
830181,117422,77,,
830196,101331,,62,
830196,46973,62,,
830214,68138,,61,
830214,46973,,72,
830214,44029,,78,
830214,67179,78,,
830214,40110,61,,
830214,41443,72,,
830222,46973,,45,
830222,51474,,45,
830222,72487,,68,
830222,40110,45,,
830222,121903,45,,
830222,140587,68,,
840348,67179,,81,
840348,46973,,73,
840348,140587,,81,
840348,76807,81,,
840348,44029,73,,
840348,72487,81,,
830238,68138,,64,
830238,46973,,58,
830238,101331,58,,
830238,121903,64,,
830242,76807,,73,
830242,140587,,45,
830242,44029,73,,
830242,41443,45,,
830263,96015,,58,
830263,101331,,89,
830263,41443,,87,
830263,49806,87,,
830263,67179,89,,
830263,51474,58,,
840683,96015,,56,
840683,49806,,45,
840683,101331,,45,
840683,121903,,72,
840683,41443,,56,
840683,67179,45,,
840683,51474,56,,
840683,44029,45,,
840683,72487,56,,
840683,140587,72,,
830285,49806,,78,
830285,51474,,80,
830285,101331,,45,
830285,68138,80,,
830285,46973,45,,
830285,117422,78,,
830291,101331,,79,
830291,120094,,82,
830291,140587,,78,
830291,104921,78,,
830291,51474,82,,90
830291,117422,79,,
830311,101331,,89,
830311,120094,,88,
830311,104921,89,,
830311,67179,88,,
840979,85444,,89,
840979,104921,,72,
840979,46973,,71,
840979,40110,,62,
840979,41443,,72,
840979,18605,89,,
840979,44029,62,,
840979,117422,72,,
840979,120094,71,,
840979,140587,72,,
830323,49806,,76,
830323,101331,,76,
830323,41443,,66,
830323,104921,76,,
830323,67179,76,,
830323,46973,66,,
830359,114877,,63,
830359,120094,,87,
830359,140587,,78,
830359,67179,87,,
830359,44029,63,,
830359,121903,78,,
830343,114877,,58,
830343,140587,,45,
830343,44029,45,,
830343,121903,58,,
830371,58504,,84,
830371,120094,,79,
830371,44029,79,,
830371,140587,84,,
830373,49806,,88,
830373,114877,,75,
830373,120094,,59,
830373,104921,88,,
830373,51474,75,,
830373,140587,59,,
830395,49806,,59,
830395,120094,,45,
830395,101331,59,,
830395,140587,45,,
830275,49806,,45,
830275,114877,,51,
830275,121903,,85,
830275,104921,85,,
830275,101331,51,,
830275,44029,45,,
830396,121903,,89,
830396,140587,89,,
830419,101331,,86,
830419,58504,,81,
830419,121903,,82,
830419,51474,86,,
830419,120094,81,,
830419,140587,82,,
830431,101331,,62,
830431,144980,,76,
830431,120094,,61,
830431,44029,76,,
830431,114877,62,,
830431,140587,61,,
830328,120094,,63,
830328,51474,63,,
830443,101331,,80,
830443,58504,,84,
830443,44029,84,,
830443,114877,80,,
830450,101331,,56,
830450,44029,56,,
830478,68138,,29,
830478,114877,,89,
830478,121903,,55,
830478,101331,29,,
830478,44029,89,,
830478,140587,55,,
830490,114877,,76,
830490,58504,,76,
830490,51474,76,,
830490,44029,76,,
830503,114877,,45,
830503,44029,45,,
830506,101331,,77,
830506,120094,77,,
830526,101331,,45,
830526,144980,,68,
830526,58504,,85,
830526,96015,,,40
830526,68138,,,90
830526,42622,85,,
830526,104921,45,,
830526,49806,68,,
830539,51474,,70,
830539,101331,,76,
830539,49806,76,,
830539,44029,70,,
830541,49806,,45,
830541,117422,,45,
830541,140587,,63,
830541,51474,45,,
830541,101331,45,,
830541,41443,63,,
830563,51474,,87,
830563,101331,,80,
830563,44029,80,,
830563,114877,87,,
830574,101331,,45,
830574,117422,,73,
830574,49806,45,,
830574,41443,73,,
830587,68138,,81,
830587,140587,,86,
830587,44029,86,,
830587,114877,81,,
830594,101331,,66,
830594,117422,,70,
830594,140587,,87,
830594,49806,70,,
830594,51474,66,,
830594,44029,87,,
838157,40110,,88,
838157,121903,,66,
838157,41443,,64,
838157,101526,66,,
838157,72487,64,,
838157,140587,88,,
838186,68138,,89,
838186,101526,,67,
838186,41443,,89,
838186,96015,89,,
838186,67179,67,,
838186,72487,89,,
810521,87739,,42,
810521,88451,,61,
810521,71462,,63,
810521,68138,42,,
810521,55846,63,,
810521,54992,61,,
810885,96015,,79,
810885,18605,,62,
810885,49806,,62,
810885,46623,62,,
810885,111844,79,,
810885,71462,62,,
812588,96015,,63,
812588,40847,,89,
812588,46623,63,,
812588,54992,89,,
812606,46623,,36,
812606,49806,,81,
812606,75196,,81,
812606,46973,36,,
812606,55846,81,,
812606,54992,81,,
812610,68138,,89,
812610,75196,,79,
812610,70918,79,,
812610,71462,89,,
810921,55554,,66,
810921,55846,,77,
810921,70918,,45,
810921,49806,66,,
810921,75196,77,,
810921,40847,45,,
812630,75196,,82,
812630,54992,,27,
812630,96015,82,,
812630,71462,27,,
812650,49806,,87,
812650,75196,,65,
812650,55846,,45,
812650,71462,,,52
812650,125058,65,,
812650,46973,45,,
812650,128729,87,,
812666,117422,,73,
812666,55846,,77,
812666,74341,73,,
812666,75196,77,,
812678,117422,,30,
812678,49806,,80,
812678,75196,,30,
812678,96015,30,,
812678,55846,80,,
812678,99462,30,,
812702,68138,,71,
812702,75196,,66,
812702,70918,,71,
812702,87739,71,,
812702,46973,66,,
812702,99462,71,,
819852,68138,,89,
819852,87739,,61,
819852,71462,,7,
819852,75196,7,,
819852,55846,89,,
819852,70918,61,,
810952,55554,,34,
810952,70918,,45,
810952,68138,34,,
810952,88451,45,,
820352,88451,,71,
820352,70918,,63,
820352,68138,71,,
820352,75196,63,,
812777,96015,,45,
812777,68138,,45,
812777,75196,,45,
812777,56548,,45,
812777,70918,,68,
812777,55554,45,,
812777,87739,68,,
812777,55846,45,,
812777,88451,45,,
812777,71462,45,,
812800,68138,,89,
812800,49806,,57,
812800,87739,,67,
812800,46973,,89,
812800,40847,,89,
812800,117422,89,,
812800,55846,57,,
812800,56548,89,,
812800,88451,67,,
812800,70918,89,,
812823,68138,,89,
812823,88451,,76,
812823,55846,89,,
812823,70918,76,,
821266,49806,,70,
821266,87739,,75,
821266,56548,,75,
821266,88451,,70,
821266,128556,75,,
821266,116933,75,,
821266,40847,70,,
821266,70918,70,,
812869,55846,,69,
812869,88451,,78,
812869,70918,,56,
812869,87739,78,,
812869,46973,56,,
812869,56548,69,,
812639,128729,,38,
812639,111844,38,,
820558,55554,,76,
820558,75196,,81,
820558,88451,,67,
820558,68138,81,,
820558,87739,67,,
820558,128729,76,,
821628,68138,,89,
821628,56548,,65,
821628,71462,,65,
821628,87739,65,,
821628,128729,89,,
821628,30552,65,,
812681,55554,,26,
812681,46623,,34,
812681,49806,,64,
812681,74341,34,,
812681,117422,26,,
812681,87739,64,,
812710,68138,,75,
812710,87739,,75,
812710,75196,75,,
812710,70918,75,,
812725,74341,,86,
812725,87739,,78,
812725,56548,,72,
812725,88451,72,,
812725,70918,78,,
812725,99462,86,,
812738,87739,,70,
812738,75196,,82,
812738,46973,,70,
812738,40847,,81,
812738,56548,82,,
812738,88451,81,,
812738,70918,70,,
812738,71462,70,,
812750,87739,,76,
812750,75196,,77,
812750,46973,,64,
812750,40847,,89,
812750,74341,89,,
812750,56548,77,,
812750,70918,76,,
812750,71462,64,,
820118,87739,,82,
820118,75196,,60,
820118,46973,,60,
820118,56548,82,,
820118,70918,60,,
820118,71462,60,,
812760,46973,,75,
812760,70918,,39,
812760,75196,75,,
812760,56548,39,,
812774,68138,,74,
812774,87739,,63,
812774,40847,,64,
812774,71462,,64,
812774,75196,74,,
812774,56548,64,,
812774,88451,64,,
812774,70918,63,,
812822,96015,,87,
812822,87739,,57,
812822,125058,,76,
812822,56548,,57,
812822,68138,57,,
812822,88451,57,,
812822,70918,76,,
812822,71462,87,,
812858,56548,,70,
812858,40847,,82,
812858,70918,,69,
812858,68138,69,,
812858,88451,70,,
812858,54992,82,,
812882,56548,,80,
812882,70918,,66,
812882,68138,80,,
812882,104997,66,,
812894,46973,,89,
812894,56548,,73,
812894,40847,,89,
812894,70918,,72,
812894,55554,73,,
812894,60385,89,,
812894,68138,72,,
812894,88451,89,,
812903,104997,,45,
812903,70918,,89,
812903,55554,89,,
812903,56548,45,,
812918,46973,,89,
812918,56548,,87,
812918,117422,89,,
812918,68138,87,,
812798,46423,,58,
812798,56548,,54,
812798,70918,,58,
812798,68138,54,,
812798,104997,58,,
812798,120094,58,,
821615,68138,,89,
821615,104997,,59,
821615,75196,,70,
821615,56548,,71,
821615,70918,,71,
821615,55554,70,,
821615,18605,89,,
821615,49806,71,,
821615,46973,71,,
821615,40847,59,,
812942,68138,,85,
812942,40847,,77,
812942,87739,85,,
812942,30552,77,,
812946,74341,,50,
812946,56548,,70,
812946,70918,,86,
812946,117422,50,,
812946,68138,70,,
812946,30552,86,,
812960,56548,,45,
812960,40847,,83,
812960,70918,,74,
812960,55554,74,,
812960,68138,45,,
812960,30552,83,,
812978,68138,,89,
812978,30552,,65,
812978,55554,65,,
812978,56548,89,,
812990,60385,,60,
812990,117422,,73,
812990,104997,,45,
812990,30552,,73,
812990,75406,60,,
812990,87739,73,,
812990,46423,73,,
812990,56548,45,,
813001,96015,,89,
813001,68138,,83,
813001,56548,,87,
813001,55554,87,,
813001,87739,89,,
813001,30552,83,,
812925,87739,,55,
812925,46973,,87,
812925,71462,,77,
812925,30552,,78,
812925,75406,87,,
812925,68138,77,,
812925,46423,78,,
812925,56548,55,,
813026,60385,,42,
813026,68138,,57,
813026,70918,,85,
813026,30552,,57,
813026,55554,85,,
813026,75406,42,,
813026,56548,57,,
813026,71462,57,,
812838,55554,,63,
812838,68138,,45,
812838,56548,,65,
812838,46423,63,,
812838,104997,65,,
812838,30552,45,,
813038,41823,,14,
813038,68138,,74,
813038,46423,,74,
813038,15110,14,,
813038,104997,74,,
813038,30552,74,,
813043,60385,,68,
813043,117422,,45,
813043,68138,,45,
813043,46973,,79,
813043,55554,68,,
813043,46423,79,,
813043,56548,45,,
813043,30552,45,,
813062,49806,,20,
813062,56548,,81,
813062,70918,,71,
813062,68138,20,,
813062,87739,81,,
813062,30552,71,,
813072,46423,,73,
813072,46973,,78,
813072,56548,,64,
813072,68138,78,,
813072,87739,73,,
813072,30552,64,,
813014,46423,,62,
813014,46973,,80,
813014,70918,,62,
813014,30552,,68,
813014,49806,,,74
813014,117422,62,,
813014,68138,80,,
813014,56548,62,,
813014,40847,68,,
813086,68138,,89,
813086,56548,,67,
813086,70918,,77,
813086,87739,89,,
813086,40847,67,,
813086,30552,77,,
813089,46973,,89,
813089,56548,,60,
813089,55554,89,,
813089,75196,60,,
813110,68138,,45,
813110,56548,,45,
813110,75196,45,,
813110,30552,45,,
813115,96015,,65,
813115,75196,,73,
813115,70918,,65,
813115,71462,,48,
813115,68138,48,,
813115,87739,65,,
813115,56548,65,,
813115,120094,73,,
813134,60385,,74,
813134,87739,,62,
813134,46973,,89,
813134,30552,,62,
813134,75406,74,,
813134,46423,89,,
813134,40847,62,,
813134,70918,62,,
824585,87739,,71,
824585,75196,,71,
824585,46973,,71,
824585,40847,,80,
824585,56548,71,,
824585,70918,71,,
824585,71462,71,,
824585,30552,80,,
824587,55554,,64,
824587,117422,,45,
824587,68138,,45,
824587,87739,,64,
824587,96015,64,,
824587,75196,45,,
824587,70918,64,,
824587,30552,45,,
821554,68138,,89,
821554,104997,,80,
821554,56548,,58,
821554,128556,80,,
821554,70918,58,,
821554,111844,89,,
788698,74341,,89,
788698,104291,,45,
788698,54992,,45,
788698,70542,89,,
788698,88451,45,,
788698,81732,45,,90
788708,88451,,63,
788708,63609,,58,
788708,87739,58,,
788708,54992,63,,
791347,35630,,62,
791347,87739,,80,
791347,88451,,62,
791347,70542,62,,
791347,63609,62,,
791347,104291,80,,
788722,92840,,84,
788722,87739,,66,
788722,88451,,58,
788722,74341,84,,
788722,70542,58,,
788722,54992,66,,
788726,92840,,75,
788726,87739,,,48
788726,55846,,,57
788726,81732,75,,
788770,74341,,45,
788770,68138,,45,
788770,70542,,83,
788770,44052,45,,
788770,55846,45,,
788770,81732,83,,
788780,44052,,38,
788780,22779,,74,
788780,54992,,62,
788780,89002,38,,
788780,68138,62,,
788780,55846,74,,
788794,35630,,89,
788794,54992,,81,
788794,87739,81,,
788794,63609,89,,
788806,60385,,45,
788806,35630,,67,
788806,22779,,49,
788806,89002,45,,
788806,87739,67,,
788806,33325,49,,
788812,68138,,69,
788812,35630,,80,
788812,70542,,69,
788812,87739,69,,
788812,63609,69,,
788812,81732,80,,
788830,68138,,80,
788830,35630,,60,
788830,55846,,75,
788830,63609,,,45
788830,99454,60,,
788830,87739,75,,
788830,81732,80,,
789022,22779,,84,
789022,33325,,71,
789022,87739,84,,
789022,55846,71,,
801289,74341,,17,
801289,69031,,63,
801289,128730,81,,
801289,128728,63,,
801289,128729,17,,
799211,60385,,82,
799211,87739,,82,
799211,55554,82,,
799211,70542,82,,
798720,97829,,75,
798720,88451,,84,
798720,54992,,75,
798720,68138,75,,
798720,81732,75,,
798720,111844,84,,
800755,60385,,45,
800755,88451,,85,
800755,54992,,73,
800755,92840,,,41
800755,89002,45,,
800755,87739,85,,
800755,81732,73,,
788906,60385,,37,
788906,35630,,64,
788906,81732,,86,
788906,22779,64,,
788906,87739,37,,
788906,70542,86,,
788835,70542,,34,
788835,81732,34,,
788854,87739,,71,
788854,81732,,65,
788854,70542,71,,
788854,63609,65,,
788866,70542,,74,
788866,81732,74,,
788887,60564,,54,
788887,81732,,82,
788887,87739,54,,
788887,70542,82,,
800548,60564,,68,
800548,81732,,68,
800548,87739,68,,
800548,88451,68,,
788903,55554,,45,
788903,22779,,45,
788903,81732,,71,
788903,87739,45,,
788903,70542,71,,
788903,88451,45,,
800777,35630,,62,
800777,88451,,78,
800777,81732,,45,
800777,33325,62,,
800777,70542,78,,
800777,63609,45,,
788927,41823,,32,
788927,68138,,86,
788927,88451,,89,
788927,73677,32,,
788927,44052,86,,
788927,81732,89,,
788932,81732,,75,
788932,87739,,,40
788932,54992,75,,
788951,68138,,89,
788951,33325,,84,
788951,88451,,68,
788951,44052,89,,
788951,35630,84,,
788951,70542,68,,
788954,63609,,79,
788954,70542,79,,
788986,87739,,70,
788986,70542,70,,
801153,74341,,45,
801153,88451,,81,
801153,54992,,45,
801153,44052,45,,
801153,87739,45,,
801153,70542,81,,
789010,44052,,89,
789010,33325,,78,
789010,63609,,39,
789010,55554,89,,
789010,87739,78,,
789010,70542,39,,
801548,87739,,109,
801548,33325,,100,
801548,88451,,64,
801548,44052,109,,
801548,99454,100,,
801548,70542,64,117,
801548,54992,117,,
801787,22779,,65,
801787,87739,,74,
801787,88451,,74,
801787,99454,65,,
801787,70542,74,,
801787,81732,74,,
789046,55554,,67,
789046,22779,,81,
789046,88451,,78,
789046,75406,,,84
789046,99454,81,,
789046,70542,67,,
789046,54992,78,,
789049,107023,,89,
789049,63609,,67,
789049,74341,89,,
789049,33325,67,,
788879,44052,,86,
788879,69031,,72,
788879,40847,,61,
788879,60564,86,,
788879,22779,72,,
788879,63609,61,,
789082,60385,,21,
789082,40847,,67,
789082,74341,21,,
789082,88451,67,,
789107,52497,,57,
789107,88451,57,,
788997,69031,,63,
788997,87739,,89,
788997,40847,,64,
788997,22779,63,,
788997,33325,89,,
788997,63609,64,,
789121,69031,,60,
789121,87739,,86,
789121,63609,,60,
789121,75406,86,,
789121,22779,60,,
789121,33325,60,,
789024,44052,,60,
789024,40847,,82,
789024,87739,60,,
789024,63609,82,,
789070,44052,,59,
789070,92840,,45,
789070,40847,,59,
789070,55554,45,,
789070,33325,59,,
789070,88451,59,,
800843,44052,,89,
800843,111842,,66,
800843,81732,,50,
800843,55554,89,,
800843,87739,50,,
800843,33325,66,,
788758,74341,,89,
788758,70542,,75,
788758,44052,89,,
788758,81732,75,,
770383,90268,,77,
770383,70542,,84,
770383,63609,,89,
770383,46623,89,,
770383,78694,77,,
770383,115214,84,,
779185,58164,,68,
779185,60564,,76,
779185,86076,,45,
779185,75406,68,,
779185,99454,45,,
779185,63609,76,,
779187,58164,,61,
779187,90268,,61,
779187,115214,,81,
779187,60564,61,,
779187,77160,81,,
779187,49915,61,,
770254,90268,,70,
770254,86076,70,,
770266,44409,,47,
770266,90268,,65,
770266,63703,,73,
770266,75406,47,,
770266,99454,73,,
770266,86076,65,,
768613,44204,,31,
768613,55846,,71,
768613,86076,,63,
768613,52777,31,,
768613,43779,71,,
768613,90268,63,,
770310,90268,,56,
770310,63703,,77,
770310,44204,77,,
770310,78694,56,,
779182,58164,,77,
779182,78694,,63,
779182,70542,,81,
779182,60564,77,,
779182,86076,63,,
779182,63609,81,,
770326,90268,,76,
770326,63703,,76,
770326,78694,76,,
770326,70542,76,,
770328,78694,,73,
770328,63703,,70,
770328,90268,73,,
770328,70542,70,,
770350,78694,,55,
770350,70542,,72,
770350,63609,,56,
770350,90268,55,,
770350,62460,56,,
770350,63703,72,,
770359,90268,,83,
770359,63703,,59,
770359,78694,83,,
770359,99454,59,,
770375,90268,,81,
770375,63703,,45,
770375,51911,,,90
770375,78694,81,,
770375,99454,45,,
770449,90268,,74,
770449,99454,,61,
770449,62460,61,,
770449,70542,74,,
780996,44204,,87,
780996,62460,,63,
780996,70542,,82,
780996,55554,87,,
780996,78694,63,,
780996,63703,82,,
770471,70542,,87,
770471,63703,87,,
770476,52777,,45,
770476,44204,,72,
770476,78694,,61,
770476,55554,72,,
770476,44409,45,,
770476,62460,61,,
770505,43779,,79,
770505,62460,,75,
770505,99454,75,,
770505,70542,79,,
770628,60564,,81,
770628,51654,,66,
770628,58164,81,,
770628,90268,66,,
770613,68138,,77,
770613,51654,,61,
770613,90268,77,,
770613,99454,61,,
770650,69031,,61,
770650,46623,,85,
770650,51654,,79,
770650,74341,85,,
770650,90268,79,,
770650,55846,61,,
770654,90268,,67,
770654,51654,,89,
770654,74341,89,,
770654,99454,67,,
770676,44204,,39,
770676,90268,,64,
770676,51654,,78,
770676,58164,39,,
770676,99454,78,,
770676,55846,64,,
770759,46623,,27,
770759,43779,,85,
770759,51654,,55,
770759,74341,27,,
770759,70542,55,,
770759,36344,85,,
770764,74341,,45,
770764,70542,,45,
770764,58164,89,,
770764,77160,45,89,
770764,99454,45,,
770785,22779,,71,
770785,90268,,59,
770785,86076,,59,
770785,68138,71,,
770785,55846,59,,
770785,63609,59,,
770279,60564,,84,
770279,90268,,61,
770279,63703,,69,
770279,43779,,,18
770279,78694,61,,
770279,99454,69,,
770279,70542,84,,
770290,90268,,70,
770290,78694,70,,
770302,90268,,61,
770302,63703,,61,
770302,78694,61,,
770302,70542,61,,
770399,90268,,69,
770399,62460,69,,
770411,69031,,89,
770411,90268,,66,
770411,99454,,61,
770411,46623,89,,
770411,43779,89,,
770411,62460,66,,
770411,70542,61,,
770435,62460,,83,
770435,70542,,76,
770435,90268,83,,
770435,99454,76,,
770447,55846,,82,
770447,62460,,74,
770447,70542,,67,
770447,43779,82,,
770447,90268,67,,
770447,99454,74,,
780784,43779,,71,
780784,62460,,57,
780784,70542,,45,
780784,90268,57,,
780784,99454,71,,
780784,86076,45,,
781566,43779,,58,
781566,63609,,83,
781566,55846,58,,
781566,70542,83,,
770569,55846,,77,
770569,41710,,71,
770569,43779,77,,
770569,70542,71,,
770590,69031,,81,
770590,46623,,37,
770590,41710,,29,
770590,58164,37,,
770590,90268,81,,
770590,63609,29,,
770597,52777,,65,
770597,55846,,,37
770597,51654,65,,
770687,51654,,72,
770687,55846,,83,
770687,43779,83,,
770687,99454,72,,
770702,51654,,62,
770702,55846,,71,
770702,43779,71,,
770702,68138,62,,
770722,69031,,11,
770722,68138,,75,
770722,55846,,85,
770722,43779,11,,
770722,90268,85,,
770722,99454,75,,
770697,43779,,53,
770697,90268,53,,
770732,90268,,58,
770732,36344,58,,
770746,22779,,34,
770746,43779,34,,
770783,60564,,74,
770783,51654,,82,
770783,58164,74,,
770783,70542,82,,
784749,68138,,62,
784749,55846,,76,
784749,90268,62,,
784749,99454,76,,
784751,68138,,66,
784751,99454,66,,
784864,74341,,115,
784864,43779,,53,
784864,68138,,82,
784864,58164,115,,
784864,52777,82,,
784864,51654,53,,
781026,78694,,9,
781026,99454,,59,
781026,70542,,45,
781026,58164,59,,
781026,90268,9,,
781026,86076,45,,
770494,90268,,86,
770494,63703,,76,
770494,60564,86,,
770494,70542,76,,
781285,60564,,86,
781285,70542,,81,
781285,58164,86,,
781285,63703,81,,
770549,90268,,69,
770549,62460,69,,
770414,90268,,55,
770414,99454,,80,
770414,63609,,66,
770414,62460,55,,
770414,86076,80,,
770414,70542,66,,
770508,52777,,42,
770508,60564,,80,
770508,70542,,54,
770508,44409,42,,
770508,90268,80,,
770508,63703,54,,
770531,44409,,83,
770531,63703,,83,
770531,99454,83,,
770531,70542,83,,
770543,44409,,70,
770543,63703,,61,
770543,90268,61,,
770543,70542,70,,
770566,69031,,86,
770566,68138,,72,
770566,51654,,59,
770566,90268,72,,
770566,99454,86,,
770566,36344,59,,
770626,74341,,34,
770626,68138,,84,
770626,63609,,86,
770626,46623,34,,
770626,90268,84,,
770626,36344,86,,
753830,62490,,57,
753830,69292,,74,
753830,52777,,,54
753830,51911,,,85
753830,44409,57,,
753830,52497,74,,
753843,52497,,75,
753843,80291,,75,
753843,69292,75,,
753843,38248,75,,
753855,43779,,73,
753855,80291,,45,
753855,69292,45,,
753855,38248,73,,
753859,43779,,73,
753859,69292,73,,
753872,43779,,60,
753872,63609,,77,
753872,69292,77,,
753872,80291,60,,
753889,41945,,72,
753889,63609,,67,
753889,69292,,57,
753889,43779,72,,
753889,52497,57,,
753889,38248,67,,
753938,77160,,60,
753938,52497,,73,
753938,63609,,81,
753938,43779,73,,
753938,69292,81,,
753938,80291,60,,
753963,69292,,84,
753963,80291,,62,
753963,52497,62,,
753963,80602,84,,
754051,55554,,73,
754051,78694,,72,
754051,77160,73,,
754051,80289,72,,
754066,62460,,46,
754066,52497,,89,
754066,51911,,85,
754066,63609,46,,
754066,87751,85,,
754066,89457,89,,
754078,62490,,86,
754078,78694,,84,
754078,80289,84,,
754078,89457,86,,
754107,55846,,71,
754107,51911,,85,
754107,43779,71,,
754107,87751,85,,
754117,52497,,89,
754117,87751,89,,
754126,78694,,81,
754126,55846,,70,
754126,52497,,85,
754126,77160,81,,
754126,41945,70,,
754126,87751,85,,
754143,62490,,83,
754143,62460,,76,
754143,51911,,80,
754143,43779,76,,
754143,65015,80,,
754143,41945,83,,
754148,41823,,44,
754148,62490,,76,
754148,62460,,46,
754148,73677,44,,
754148,98638,46,,
754148,43779,76,,
753903,80683,,77,
753903,62490,,64,
753903,38248,,63,
753903,58164,77,,
753903,51911,63,,
753903,63609,64,,
753915,80683,,72,
753915,62490,,60,
753915,38248,,53,
753915,58164,72,,
753915,51911,53,,
753915,63609,60,,
753927,33803,,78,
753927,43779,,53,
753927,52497,,53,
753927,63609,78,,
753927,80602,53,,
753927,80291,53,,
753944,62490,,84,
753944,33803,,,48
753944,80602,84,,
753982,62490,,88,
753982,86076,,40,
753982,43779,88,,
753982,78694,40,,
753996,62490,,89,
753996,52497,,60,
753996,43779,89,,
753996,87751,60,,
761214,33803,,45,
761214,62490,,73,
761214,87751,,67,
761214,43779,,,25
761214,58164,45,,
761214,62460,73,,
761214,52497,67,,
754160,58164,,77,
754160,43779,,59,
754160,62460,,65,
754160,55554,77,,
754160,65015,65,,
754160,41945,59,,
754093,52777,,6,
754093,62460,,82,
754093,52497,,,81
754093,55554,6,,
754093,41945,82,,
754179,65015,,64,
754179,75869,,77,
754179,41945,77,,
754179,38248,64,,
754186,75869,,74,
754186,98638,74,,
754222,62490,,88,
754222,75869,,69,
754222,41945,88,,
754222,86076,69,,
754247,41945,,42,
754247,51911,,81,
754247,80683,42,68,
754247,86076,68,,
754247,38248,81,,
754265,75406,,73,
754265,43779,,81,
754265,75869,,73,
754265,44409,73,,
754265,49717,81,,
754265,86076,73,,
754276,75869,,49,
754276,86076,49,,
754299,86076,,76,
754299,38248,76,,
754326,62490,,81,
754326,86076,,84,
754326,51911,,74,
754326,43779,84,,
754326,49717,81,,
754326,38248,74,,
754258,86076,,69,
754258,52497,,89,
754258,51911,,85,
754258,62460,69,,
754258,77908,89,,
754258,38248,85,,
754346,86076,,43,
754346,52497,,83,
754346,51911,,89,
754346,43779,83,,
754346,62460,43,,
754346,38248,89,,
754303,62460,,83,
754303,43779,83,,
754355,58164,,22,
754355,62460,,61,
754355,52497,,74,
754355,43779,22,,
754355,75869,61,,
754355,38248,74,,
765546,58164,,82,
765546,75869,,95,
765546,75406,82,,
765546,43779,95,,
754000,78694,,61,
754000,51911,,89,
754000,33803,61,,
754000,87751,89,,
754198,62490,,73,
754198,51911,,84,
754198,75869,,73,
754198,41945,73,,
754198,86076,73,,
754198,38248,84,,
754210,75869,,63,
754210,86076,63,,
754321,104475,,62,
754321,80289,,85,
754321,111842,62,,
754321,111844,85,,
765578,44409,,50,
765578,62460,,9,
765578,75869,,34,
765578,55554,,,1
765578,98638,9,,
765578,43779,50,,
765578,63609,34,,
754032,51911,,25,
754032,62460,25,77,
754032,52497,77,,
760765,63609,,69,
760765,87751,,68,
760765,62460,69,,
760765,52497,68,,
754042,80683,,6,
754042,41945,,34,
754042,52497,,87,
754042,43779,6,,
754042,62460,34,,
754042,87751,87,,
754370,62460,,68,
754370,80683,68,,
754023,52777,,46,
754023,33803,46,,
733901,52497,,89,
733901,51974,,58,
733901,86076,,78,
733901,80683,78,,
733901,58780,58,,
733901,89957,89,,
733905,65015,,71,
733905,51911,,66,
733905,51974,,56,
733905,71423,,,54
733905,80683,56,,
733905,88950,66,,
733905,89957,71,,
733925,65015,,71,
733925,51974,,55,
733925,58780,71,,
733925,86076,55,,
733945,36541,,70,
733945,52497,,86,
733945,51974,,67,
733945,43779,70,,
733945,51911,67,,
733945,58780,86,,
733960,43779,,76,
733960,65015,,54,
733960,51974,,54,
733960,51911,54,,90
733960,58780,76,,
733960,86076,54,,
734141,52777,,32,
734141,49717,,59,
734141,80291,,76,
734141,58164,,,56
734141,71520,32,,
734141,65015,59,,
734141,38248,76,,
734200,52497,,54,
734200,51911,,62,
734200,63609,,89,
734200,52480,89,,
734200,38248,62,,
734200,63703,54,,
734249,51911,,74,
734249,63609,,55,
734249,63703,,86,
